id,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1034036473951073597,******,t,89,89,0,0
1033324542362929040,******,f,2,2,0,0
1034051146838379222,******,f,237,237,0,0
1034075690830241612,******,f,3,3,0,0
1034145497097223579,******,t,2,2,0,0
1034153738267351237,******,f,1,1,0,0
1034160921230753182,******,f,41,41,0,0
1033327900604883402,******,t,27,0,3,24
1034192026157249082,******,t,1,1,0,0
1034198649516555638,******,f,1,1,0,0
1034211780400389791,******,f,192,178,13,1
1033332578560638932,******,f,4,0,4,0
1034526270141604809,******,f,19,19,0,0
1034531837960316965,******,t,5,2,3,0
1034532621451111886,******,f,47,47,0,0
1034541504739786013,******,f,18,18,0,0
1033377205890271405,******,f,4,0,4,0
1033382452282612415,******,f,1,1,0,0
1034564640506241685,******,f,56,56,0,0
1034585100465580150,******,f,56,56,0,0
1033390497538715730,******,f,4,0,4,0
1034585714031406864,******,t,1,1,0,0
1034585802492176970,******,t,89,89,0,0
1034588513331973081,******,f,2,2,0,0
1033390582479082471,******,f,4,0,4,0
1033478507230164427,******,f,1,0,1,0
1033782888108329764,******,f,4,0,4,0
1034597087379814652,******,t,101,101,0,0
1034603392285117690,******,t,9,9,0,0
1034622412463349344,12345,t,5,5,0,0
1033824035961213259,******,f,1,1,0,0
1034647881004115302,******,f,1,1,0,0
1034656158060454686,******,t,6,0,6,0
1034672448228920597,******,f,1,0,1,0
1034674197767968625,******,f,18,18,0,0
1034678543968205610,******,t,116,116,0,0
1034685022588715082,******,f,1,1,0,0
1034685695190303855,******,f,1,0,1,0
1034711771233022096,******,t,1,1,0,0
1034728609648641828,******,t,2,2,0,0
1034733544067299432,******,f,18,18,0,0
1034739557474932293,******,f,237,237,0,0
1034760485830748508,******,f,11,2,9,0
1034770674141138286,******,t,10,10,0,0
1033830925790697837,******,f,9,2,7,0
1033852128554923884,******,f,1,0,1,0
1034778159817171257,******,f,11,2,9,0
1033853110699123273,******,t,3,0,3,0
1033858328885758243,******,t,3,0,3,0
1034781279387482976,******,t,1,1,0,0
1034782717605722197,******,f,11,2,9,0
1033890418728568794,******,f,4,4,0,0
1034790925720773393,******,f,11,2,9,0
1034797063980763864,******,t,5,0,5,0
1034797626639034973,******,f,11,2,9,0
1034800087339916850,******,t,2,2,0,0
1034800596527623476,******,t,5,0,5,0
1034802809868946191,******,t,5,0,5,0
1034803778472999785,******,f,11,2,9,0
1034813077962719776,******,f,11,2,9,0
1034853853008620009,******,f,1,0,1,0
1034873426726422187,******,f,2,2,0,0
1034901436500501281,******,f,9,2,7,0
1034910125292794247,******,f,2,1,1,0
1033895250841582128,******,t,15,15,0,0
1033923999116359743,******,t,2,2,0,0
1033966058539411634,******,f,2,0,2,0
1033967930345834980,******,t,31,31,0,0
1033969203040030776,******,t,1,1,0,0
1034951622231984211,******,f,1,0,1,0
1034978303989787310,******,f,1,0,1,0
1035678270041102645,******,t,3,3,0,0
1034979899206793099,******,f,1,1,0,0
1035695711906640265,******,f,1,0,1,0
1035185940525417688,******,f,1,1,0,0
1035208299373955215,******,t,26,0,23,0
1035231469919541672,******,t,89,89,0,0
1035233782467933676,******,t,1,1,0,0
1035255592477938900,******,t,26,0,23,0
1035722056024471301,******,t,3,3,0,0
1035264119607026548,******,f,6,6,0,0
1035280075900672548,******,t,5,5,0,0
1035727941913481503,******,t,2,2,0,0
1035280937518583160,******,f,89,89,0,0
1035770435624097455,******,t,4,0,4,0
1035287786264653691,******,f,1,1,0,0
1035970988622903801,******,t,291,291,0,0
1035987418412281422,******,f,1,1,0,0
1035316514176609841,******,t,57,57,0,0
1035316770032380983,******,t,40,40,0,0
1035994472181314902,******,f,4,2,2,0
1036012919810998003,******,f,1,1,0,0
1035317556461580952,******,t,57,57,0,0
1035339771558156519,******,t,1,1,0,0
1036037709851106080,******,t,291,291,0,0
1035348545647797068,******,f,2,2,0,0
1035352366657461942,53962,f,3,0,3,0
1035353305221761136,******,f,1,1,0,0
1035376471848962658,******,t,101,101,0,0
1036051897516825183,******,t,15,15,0,0
1036054916624567709,******,f,6,6,0,0
1036055015645622273,******,f,6,6,0,0
1036055203169564283,******,f,6,6,0,0
1036055308088787992,******,f,6,6,0,0
1036055456500701529,******,f,6,6,0,0
1036057924278280756,******,f,6,6,0,0
1036100904555651078,******,f,2,0,2,0
1036116624361481922,******,t,2,2,0,0
1036122632155843231,******,t,3,0,3,0
1035394338803251578,******,t,10,10,0,0
1035402718763324047,******,t,3,3,0,0
1035403452165529314,******,f,10,4,6,0
1035406357895849823,******,t,3,3,0,0
1035421621601098719,******,t,1,1,0,0
1035427839895564748,******,t,3,3,0,0
1035435264013365629,******,f,2,0,2,0
1036134458886658580,******,t,89,89,0,0
1036142725726953403,******,f,1,1,0,0
1035451008686038470,******,t,1,1,0,0
1035502997843382790,******,f,1,0,1,0
1035526326680682217,******,f,1,0,1,0
1035539831607339215,******,t,5,4,1,0
1035600370995131247,******,f,1,1,0,0
1035615910917110894,******,f,3,3,0,0
1036144083971548081,******,f,1,0,1,0
1035628869231487352,******,f,1,0,1,0
1035644751478049108,******,f,3,0,3,0
1036152002569554801,******,t,2,2,0,0
1035649625829056444,******,f,1,1,0,0
1036171324053024932,******,f,1,0,1,0
1035668645248720444,******,f,1,0,1,0
1036174884490650553,******,f,24,0,24,0
1036184804105134199,******,f,1,1,0,0
1036211320124536743,******,f,1,0,1,0
1037775260813589128,******,f,6,1,5,0
1036219608130693638,******,f,4,1,3,0
1036222639011041943,******,f,1,1,0,0
1037778264425902081,******,f,6,1,5,0
1037790954119438161,******,t,6,1,5,0
1037792706397780360,******,f,2,0,2,0
1037794174441096030,******,f,1,1,0,0
1037814799372388421,******,f,6,1,5,0
1037835100592156681,******,f,3,1,2,0
1036229276509781384,******,t,10,5,5,0
1037843958074649485,******,t,5,0,5,0
1036248652672992098,******,f,1,1,0,0
1036250724704234373,******,f,1,1,0,0
1036255571968873053,******,t,26,0,23,0
1036257570617690416,******,t,26,0,23,0
1036268508520199126,******,t,3,0,3,0
1036290126361312978,******,t,14,14,0,0
1036302853166567623,0442702VK4704B0005IJ,t,2,2,0,0
1036325342322190650,******,f,1,0,1,0
1037845532530968650,******,t,5,0,5,0
1037847711880745888,******,t,5,0,5,0
1037897615321195984,******,t,5,2,3,0
1037952141283623845,******,f,2,0,2,0
1038061510114332215,******,f,37,2,35,0
1038169445785552284,******,t,7,3,4,0
1038175485614511157,******,t,7,3,4,0
1036335484100945134,******,f,2,0,2,0
1036354169954610266,******,f,1,1,0,0
1038186537277054391,******,f,1,1,0,0
1036371232200091465,******,f,6,4,2,0
1038216694404646210,******,t,22,22,0,0
1038234487005336615,******,t,2,0,2,0
1038265442053010871,******,t,16,11,5,0
1038284613654890598,******,t,4,1,3,0
1038292459039486721,******,t,16,11,5,0
1038292863504469677,******,t,89,89,0,0
1038296746530485669,******,t,4,1,3,0
1038337779193919072,******,t,22,22,0,0
1036399434277093801,******,f,1,0,1,0
1036424117514961872,******,f,4,2,2,0
1036567771663739823,******,f,4,0,4,0
1036612699265922907,******,f,4,0,4,0
1038395050178526827,******,t,2,1,1,0
1036628613772467932,******,f,4,0,4,0
1036632365923949781,******,f,4,0,4,0
1038406772278141575,******,t,1,1,0,0
1036637298263152978,******,f,1,0,1,0
1038413084572106513,******,f,2,0,2,0
1036645011924311362,VV/MU/068,t,1,1,0,0
1036717547266154920,******,t,73,73,0,0
1036739991573602611,******,f,1,0,1,0
1038429338913155951,******,f,1,0,1,0
1038451581412539122,******,t,3,3,0,0
1036760346991421581,******,f,13,0,11,2
1036769214102626115,******,f,19,19,0,0
1036780225719686705,******,f,2,1,1,0
1036787848807491085,******,f,1,1,0,0
1038454499172362241,******,f,1,1,0,0
1036793162929568450,******,t,3,3,0,0
1036793254794465805,******,f,3,3,0,0
1036794042934473536,******,t,1,1,0,0
1038466872934858044,******,f,3,3,0,0
1036825518208008838,******,f,13,0,13,0
1036828941588386190,******,t,2,0,2,0
1038476997535133704,******,f,1,0,1,0
1038492038952072401,******,f,1,1,0,0
1036835899455982836,******,f,36,34,2,0
1038524297860641751,******,t,1,1,0,0
1036858980675216676,******,t,5,3,2,0
1036920107583417197,******,t,1,1,0,0
1038536668063560606,******,f,1,0,1,0
1038544748466269190,******,f,1,1,0,0
1038550150193103098,******,t,3,3,0,0
1038605616721005243,******,t,5,3,2,0
1038625457899676806,******,f,1,1,0,0
1038661389519678993,******,f,24,0,24,0
1038841295483333145,******,f,19,19,0,0
1036946231135314034,******,f,2,2,0,0
1036948022875677012,******,t,1,1,0,0
1036951494191149396,******,t,1,1,0,0
1038882912026877255,******,f,1,0,1,0
1036981202964098364,VT,t,11,11,0,0
1037115969764377839,******,f,11,1,10,0
1037258506925469653,******,f,1,0,1,0
1038893542116667227,******,f,4,2,2,0
1037366478600307921,******,t,7,7,0,0
1037388351441939460,******,f,3,0,3,0
1037453637650237957,******,f,1,1,0,0
1037471248644192502,******,t,89,89,0,0
1037478329662176674,******,t,16,0,16,0
1037490008440933587,******,f,3,0,3,0
1037497151142462906,******,f,3,0,3,0
1037503405814031791,******,t,1,1,0,0
1038894005261754809,******,t,3,3,0,0
1038900123476311712,******,t,291,291,0,0
1038906003689352198,******,t,291,291,0,0
1038912790530526366,******,f,9,2,7,0
1038913874564127855,******,f,192,178,13,1
1037601838371118902,******,t,10,5,5,0
1038915857614557202,******,t,22,22,0,0
1038918041757637105,******,f,3,2,1,0
1037605925865234323,******,t,10,5,5,0
1037627917048886245,******,f,1,1,0,0
1038925787032705750,******,f,3,3,0,0
1038926894925390819,******,f,1,0,1,0
1038941365578962370,******,t,2,2,0,0
1038963292366241631,******,t,1,1,0,0
1038968099401548815,******,f,2,2,0,0
1037653749006448582,******,t,11,11,0,0
1037685478621268254,******,f,7,4,3,0
1037693754784410442,******,f,2,0,2,0
1038972738044989152,******,t,3,0,3,0
1038973637016030053,******,t,15,15,0,0
1037718310571026635,******,t,4,1,3,0
1037755398524638288,******,f,6,1,5,0
1037759875308568056,******,f,2,0,2,0
1038981151655266025,******,f,1,1,0,0
1038987233594397588,******,t,7,2,5,0
1038991673027466505,******,t,291,291,0,0
1039010620276122360,******,f,36,34,2,0
1039022879765620157,******,f,6,1,5,0
1039026870402137177,******,f,237,237,0,0
1037773101277875028,******,f,4,1,3,0
1039288817283352480,******,t,5,5,0,0
1039296410019333908,******,f,2,0,2,0
1039031697238411434,******,t,1,1,0,0
1039035620176495318,******,f,2,0,2,0
1039041009755099462,******,t,22,22,0,0
1039057877548579219,******,t,4,4,0,0
1039058048298737525,******,f,2,0,2,0
1039059002207908324,******,t,22,22,0,0
1039061311359482295,******,f,2,1,1,0
1039078678996238585,******,t,36,34,2,0
1039333902841250851,******,f,1,0,1,0
1039078679424414188,******,f,1,0,1,0
1039428824895543088,******,f,1,1,0,0
1039588957894216852,03/167356.9/18,t,22,22,0,0
1039589002267022333,******,t,22,22,0,0
1039590024539403084,******,f,1,0,1,0
1039615001394246823,******,f,1,1,0,0
1039081428682373905,******,t,1,1,0,0
1039084828913677137,******,t,4,4,0,0
1039103666621686080,******,t,22,22,0,0
1039116562011486316,******,t,16,0,16,0
1039622970305422813,******,t,1,1,0,0
1039118011643726081,******,t,1,1,0,0
1039641320675479581,******,f,56,56,0,0
1039641610645227074,******,f,56,56,0,0
1039642000418390963,******,f,56,56,0,0
1039642179021459687,******,f,56,56,0,0
1039642319247833172,******,f,56,56,0,0
1039642502026759325,******,f,56,56,0,0
1039642699215051458,******,f,56,56,0,0
1039642903481655500,******,f,56,56,0,0
1039645012921930496,******,t,4,3,1,0
1039663343640987608,******,t,20,4,16,0
1039670387860202200,******,f,1,0,1,0
1039681325869540571,******,t,101,101,0,0
1039681798084506296,******,t,6,0,6,0
1039701254740882141,******,t,20,4,16,0
1039740406563150078,******,f,41,41,0,0
1039743610280527110,******,f,41,41,0,0
1039749621835894568,******,f,2,0,2,0
1039757457508896406,******,t,3,0,3,0
1039142396749150702,******,t,1,1,0,0
1039154459544451402,******,t,1,1,0,0
1039158316670483275,******,t,2,2,0,0
1039163198211907739,******,f,1,0,1,0
1039183425977813762,******,t,2,2,0,0
1039197468456320931,******,t,5,3,2,0
1039197921822219385,******,f,1,0,1,0
1039763176614876577,******,t,14,14,0,0
1039775885610032799,******,f,2,0,2,0
1039781075981658358,******,f,2,0,2,0
1039200125964541798,******,t,1,1,0,0
1039203705900101583,******,t,2,2,0,0
1039206417181894108,******,f,2,2,0,0
1039784245415540128,******,t,1,1,0,0
1039228594570190818,******,f,1,1,0,0
1039784968344213525,******,t,1,1,0,0
1039786688219756206,******,f,1,0,1,0
1039238541098026240,******,t,3,3,0,0
1039791476513799801,******,f,166,166,0,0
1039258856475690240,******,f,1,1,0,0
1041112886155332003,******,f,2,0,2,0
1041116457581072856,******,f,1,1,0,0
1041119954309099034,******,t,15,2,12,1
1039794926755174536,******,f,2,0,2,0
1039820587264634380,******,f,56,56,0,0
1039832979889354159,******,t,40,40,0,0
1039839643118055428,******,t,5,0,4,1
1039841269950320724,******,f,41,41,0,0
1039843516304444723,******,f,1,0,1,0
1039851128186209036,******,t,20,4,16,0
1041137735230866830,******,t,1,1,0,0
1039859448297439541,******,f,5,5,0,0
1041143019779609452,******,f,1,0,1,0
1041150414010815523,******,f,1,1,0,0
1039861564979318299,******,t,20,4,16,0
1039865447495175695,******,t,4,4,0,0
1041160529594543905,49/813530.9/19,f,1,1,0,0
1039871689498989353,******,f,1,0,1,0
1041168777367584897,******,f,2,2,0,0
1041186988187758396,******,t,5,0,5,0
1041188276635373273,******,f,1,1,0,0
1041199184044018093,******,t,237,237,0,0
1039873707315405487,******,f,2,0,2,0
1039904298516273415,******,f,17,13,4,0
1039921410787626313,******,t,1,1,0,0
1041216068123385081,******,f,22,22,0,0
1041247126214015974,******,f,1,1,0,0
1041264575458696684,******,f,2,0,2,0
1041268891540536314,******,f,1,1,0,0
1041290932344617750,******,f,1,0,1,0
1041295996638246054,******,f,1,1,0,0
1041313357764678133,******,t,9,6,3,0
1041315153130776897,******,f,1,1,0,0
1039925034826314537,******,f,1,1,0,0
1041325180934937228,******,f,19,19,0,0
1041343775589428583,******,f,1,1,0,0
1041346010879271319,******,t,36,34,2,0
1041354275539997779,******,t,15,2,12,1
1041363474632002694,******,t,27,27,0,0
1041381419698026323,******,t,3,0,3,0
1039931205876935038,******,f,1,0,1,0
1041391810213423707,******,f,1,0,1,0
1041417560196000392,******,f,1,1,0,0
1041434050567016304,******,t,3,0,3,0
1041739514507910410,******,f,1,0,1,0
1039932059791718497,******,f,1,0,1,0
1039934174362822026,******,t,2,2,0,0
1039965021498413803,******,t,11,2,9,0
1039979659542794359,******,f,2,0,2,0
1041770496864410184,******,t,1,1,0,0
1041837375076207143,******,f,2,2,0,0
1041853765626097962,******,f,1,0,1,0
1041863106991990687,******,t,101,101,0,0
1041875272793227471,******,f,1,1,0,0
1039985530352227198,******,f,1,0,1,0
1041879917334941968,******,t,1,0,1,0
1041881325786494882,******,f,1,1,0,0
1039997929255586298,******,f,2,2,0,0
1040037026011582026,******,t,16,4,12,0
1041891591827041200,******,f,1,0,1,0
1041897594836156839,******,f,41,41,0,0
1041927061546397232,******,f,3,0,3,0
1041940565158883289,******,f,5,3,2,0
1040189990730636865,******,f,1,1,0,0
1041954742901803368,******,f,1,1,0,0
1041970909916358742,******,f,2,2,0,0
1040309259752044917,******,t,9,9,0,0
1040386448671155771,******,f,1,0,1,0
1040405664886161772,******,t,1,1,0,0
1040418001704578290,******,t,7,6,1,0
1040432425289519301,******,t,4,0,4,0
1040507323948427900,******,f,1,0,1,0
1041977026221037147,******,t,7,0,7,0
1041981559937420976,******,f,3,0,3,0
1042002259821781580,******,f,1,0,1,0
1040529346807703984,******,t,2,2,0,0
1040533934951314037,******,f,9,2,7,0
1040553550871924751,******,f,5,0,4,1
1040577798216716593,******,t,1,1,0,0
1040601181647007303,******,t,3,0,3,0
1040641222999111843,******,f,1,0,1,0
1040645368810471477,******,f,2,2,0,0
1042011832164787104,******,f,19,19,0,0
1042014814543493291,******,t,2,2,0,0
1042039024189857474,******,f,1,0,1,0
1040654658153761007,******,f,1,0,1,0
1040671595055818173,******,t,5,0,5,0
1040685222442184185,******,f,1,1,0,0
1040688722629771752,******,f,1,0,1,0
1040747169392864812,******,f,1,1,0,0
1040797180458233572,******,f,5,0,4,1
1040831517159740257,******,f,5,0,4,1
1040841363064001529,******,f,5,0,4,1
1041000885656753925,******,f,1,0,1,0
1042111863701622730,******,t,1,1,0,0
1042176293587205350,******,t,10,10,0,0
1042337003078219406,******,t,7,4,3,0
1042507772777941603,******,t,3,3,0,0
1042568909481016248,******,f,1,0,1,0
1042582519399621589,******,f,3,1,2,0
1041009551836496257,******,f,2,0,2,0
1041022608163303220,******,t,1,1,0,0
1042641567583542591,******,t,3,0,3,0
1042655302115375299,******,f,1,1,0,0
1042670597564402326,******,f,2,1,1,0
1042680812535148824,******,f,2,1,1,0
1042682060943729082,******,f,1,1,0,0
1041047212346140322,******,t,22,22,0,0
1041085858664009858,******,t,4,0,4,0
1041091696319119746,******,f,1,0,1,0
1042734760792660679,******,f,4,0,4,0
1041095646494124294,******,t,7,7,0,0
1041097777252560841,******,f,1,0,1,0
1042767803090676499,******,f,1,0,1,0
1041103387968231273,******,f,41,41,0,0
1043460282281669929,******,f,2,0,2,0
1043495425263802206,******,t,3,3,0,0
1043563994877503329,******,f,1,0,1,0
1043597290511235736,******,f,1,0,1,0
1042815915522888314,******,f,1,1,0,0
1043603597570717137,******,f,1,1,0,0
1043626218230698716,******,t,1,1,0,0
1042836502339887825,******,f,1,1,0,0
1042852114095680818,******,f,1,1,0,0
1042881690675337237,******,f,1,0,1,0
1042911660267739136,******,f,1,1,0,0
1042927095643004730,******,t,1,1,0,0
1043653539816780127,******,t,2,0,2,0
1043825838589106616,******,f,1,0,1,0
1042931404899243599,******,f,1,0,1,0
1042944324145556349,******,t,16,4,12,0
1043149849484643549,******,t,4,3,1,0
1043165073064983021,******,t,4,3,1,0
1043176990235647416,******,f,7,2,5,0
1043183826267478362,******,f,4,3,1,0
1043852790935296891,******,t,6,0,6,0
1043215043689679834,******,t,5,1,4,0
1043217835922266873,******,f,3,0,3,0
1043240206790615493,******,f,3,0,3,0
1043861354509076802,******,f,1,1,0,0
1043251751741150918,******,t,3,3,0,0
1043297132025448926,******,f,2,1,1,0
1043304802730312903,******,f,4,0,4,0
1043306161061696506,******,t,2,0,2,0
1043306356122544756,******,f,1,0,1,0
1043313579723376387,******,f,4,0,4,0
1043323812068854503,******,f,2,0,2,0
1043345614905013795,******,t,28,28,0,0
1043386265047231580,******,f,1,1,0,0
1043938188818570006,******,f,192,178,13,1
1043392917218974369,******,f,2,0,2,0
1043405782091318311,******,f,1,1,0,0
1043415986811377393,******,f,1,1,0,0
1043441092928067359,******,f,2,0,2,0
1043966813604068017,******,f,19,19,0,0
1043991261426779561,******,f,1,1,0,0
1045537578923949579,******,f,1,1,0,0
1043992715580023366,******,t,17,0,16,1
1043994331332680209,******,t,4,4,0,0
1044000340052992736,******,f,1,0,1,0
1045539173940274348,******,f,1,1,0,0
1044027457848880581,******,t,291,291,0,0
1045544622172177382,******,f,1,1,0,0
1044037604517781616,******,f,10,4,6,0
1044050155301313061,******,f,3,2,1,0
1044052418216835516,******,t,1,0,1,0
1045559262716863380,******,f,1,1,0,0
1044080097449210141,******,t,1,1,0,0
1044103499108281101,******,t,101,101,0,0
1044104476057448741,VT-8900,t,101,101,0,0
1044121978734167373,******,t,16,4,12,0
1045566151638116588,******,f,56,56,0,0
1045568549177521054,******,f,56,56,0,0
1045569445263124372,******,f,56,56,0,0
1044126203929501397,******,t,2,2,0,0
1044138022742647135,******,f,56,56,0,0
1044204266027662928,******,f,37,2,35,0
1044238780889148979,******,t,57,57,0,0
1044242224928097167,******,t,4,4,0,0
1044254647676705121,******,f,2,0,2,0
1045571076518892268,******,f,56,56,0,0
